distance_km,elevation_m,slope_pct,rainfall_mm,road_quality,traffic_level,disruption,travel_time_hr,risk
166.2835522783852,446.1605908887689,10.551173314877495,107.54873473316758,5,4,0,5.440440606736332,Medium
188.37755448726008,1501.368880075528,5.8043397344719985,28.58972205387211,5,4,0,7.394434947259168,Medium
237.43012658152492,486.72119075405004,12.550925912938723,106.34443223699274,2,4,0,11.52777877592605,Medium
98.78832274672142,236.16219590541527,17.22548852335403,34.97419387206005,3,5,1,6.6144670812526964,High
69.31114514105846,471.2276480170306,10.575392049519737,18.999524312525878,4,5,0,2.3690054082958976,Medium
240.4739384818372,941.5601947130957,11.95820763181657,73.4636319539351,2,3,0,12.007197064932598,Medium
117.32012778018763,403.98149219731414,7.868304759596413,41.66534698770621,1,1,0,3.554128998669497,Low
336.55792736784264,313.62861433289714,13.61017457537534,133.2071127299526,2,1,0,11.41484084680286,Medium
221.3901998418037,1895.414511957291,17.958013062095446,18.58897195040251,3,5,0,18.247934990216063,Medium
417.17570704862953,718.4659038421311,2.8870078332192497,75.54182737730893,1,5,0,19.170205557304634,Medium
351.6312254911133,806.4539366097929,3.6432950310677215,78.24346735687172,2,1,0,9.94378676283259,Low
159.62148748411033,140.48949271267622,9.70987965595901,52.901351813136785,5,2,0,3.7444711349558872,Low
416.96860169062455,799.065779234478,8.664757150709848,78.68066053781389,1,2,0,16.870922221209387,Medium
403.3583569609169,597.2796465610437,10.288256121120938,29.104866023776747,1,2,0,15.058728518570263,Medium
196.80179761993637,1350.857446805099,0.8833328590369147,15.495755875112021,3,4,1,9.829654906622094,Medium
147.72241144547084,467.7508489258466,7.276976213948081,20.467804089237116,1,3,0,5.143453243254177,Medium
342.83527446761286,1956.6366876769923,10.493608717180095,33.19294363247593,1,3,0,28.69092483714629,Medium
74.17747938660835,2046.67323360463,10.533444323489329,54.81170087519488,1,3,1,6.00666484552612,High
103.95456022517862,237.63170464540264,11.832011311830724,16.475389677112403,1,4,0,4.190204842621194,Medium
8.644323526747728,254.1384447090983,12.963888522047949,24.242798557696904,5,4,0,0.1977208900602485,Medium
394.5275668635585,271.4116350819538,11.547849660135418,17.65190219645144,1,1,0,11.662877871820102,Medium
334.1011740130559,1370.6609787564803,14.22437679700983,61.690526332663474,3,1,1,22.198897473616025,Medium
354.0568624200359,285.8923419769779,11.245691424322649,105.79281988324601,4,2,0,10.072248974374402,Low
391.4608703558741,1878.1934530879805,9.67513792566968,13.2154789798921,4,3,0,21.050049052103176,Low
232.16330889147827,1664.3119025646056,10.911535719980597,47.17554060717748,4,5,0,18.312560613751174,Medium
286.5268919966824,1807.1833109588924,1.8214806015599823,67.04377027446155,2,5,0,22.226309749714094,Medium
74.19951407319044,1166.8119486115256,4.91681773305936,27.13899662670561,5,4,0,2.1435832517602393,Low
61.69238640030685,2192.7563211117545,9.493196051846361,8.891449557006943,1,1,0,4.987710851108845,Medium
335.8594660862835,116.30172441827158,15.713769877230728,73.00257521389855,1,1,0,11.023071709710408,Medium
238.1926220408506,894.7576219257271,12.222928013183875,8.332203822196856,5,3,0,7.816533839917019,Low
284.79187270818846,726.1819382840469,1.6273454124941564,87.69737946396744,1,3,0,9.87313058702094,Medium
383.67443442093264,2088.0471871935574,10.66094910799928,17.33025880145445,1,4,0,31.97454298572901,Medium
319.1855684002924,1277.5568895247525,3.991283777467781,7.100164168841903,1,1,0,10.890307505302543,Low
279.02180332570794,1777.4963046695011,13.212298076197012,21.76186156521037,1,5,0,23.276293408529956,Medium
281.8075445689797,391.3438021755711,14.89393534515745,31.216355937211528,1,3,0,12.651021746622833,Medium
155.45529854099303,2153.422433702957,10.68221290661952,36.369127933778884,3,3,0,12.793215126144894,Medium
20.254828111130006,1107.034212190367,10.644526975530775,50.0047981840153,4,1,1,0.7024243023300485,Medium
221.17510767001937,1096.205126270008,6.094645977794652,38.833367893190626,1,5,0,14.088295191913094,Medium
111.21941304566695,2136.5287082297086,8.032500380903569,100.15301567317567,5,3,0,6.784988511186071,Medium
207.2216786436949,849.9965474533761,15.553950368676219,30.10021193831073,1,2,0,10.113834522983568,Medium
427.43452126774224,886.6045535298846,13.019765957408818,40.35728752171491,4,2,0,14.926627726223478,Low
120.80004550334367,1294.7608921147619,9.355565874525176,37.92453611853478,5,2,0,4.038579789291862,Low
33.85985713608768,299.15469099417555,6.628182952470677,6.209793605458317,3,1,0,0.9154975733985005,Low
144.2850265508883,719.9666655778436,0.9068352891939784,11.004251356636686,3,5,0,4.5431912690510945,Low
150.3289100945084,441.19414293038454,2.574133223874932,33.294378545874,1,5,0,5.1917946416584995,Medium
332.6486747898131,245.15798445336813,3.4744534117086716,43.97927321660328,2,5,1,14.000030647943062,Medium
280.7309154089328,1908.1952418016238,6.720903778656146,3.772718083027034,5,2,0,10.31499315036597,Low
393.0296135076747,1304.7419421578977,16.994585647372944,103.19847843607168,2,3,0,32.86125413114289,High
333.8352024620568,801.9066855308464,9.092761107457475,46.551121406156824,1,3,0,14.883356792279542,Medium
206.1614964128349,910.899242659434,4.2271229386661595,31.889774790455906,4,3,0,6.049632946569791,Low
407.9400904096872,960.711428038433,1.9035024743072533,45.032446559772055,4,3,0,11.374537568984742,Low
87.65159535431343,1400.2652170754664,6.089499442853352,20.741947095151136,1,3,0,4.8376035528348975,Low
16.242476201260935,2040.3572734460054,14.683151439919023,36.66264312003902,1,4,0,1.1158638755468768,Medium
49.57369108394267,2053.459570852222,6.900170281389142,41.07054190177156,1,1,0,3.6451766255995137,Low
362.5678785452429,873.4525153768462,13.905104508403443,73.58388411322754,1,1,1,24.256036431327693,Medium
233.62922897443676,737.7921619231377,14.44868957028382,28.054313846863877,4,5,0,11.263842368237071,Low
84.82953062163288,1003.281370403856,1.9947738545766744,8.569607969327471,1,5,0,4.17053546666693,Medium
253.01716367616496,1258.0966223341138,10.955875547282107,15.135646637928254,4,5,0,13.504161323970836,Medium
80.39449084301836,1026.7630469604512,17.26372914067999,26.312924012223696,1,2,0,5.251524494277772,Medium
349.67858566347934,1456.082433400408,7.23848534826397,9.56884579006678,5,3,0,12.174262040001002,Low
225.8473564091452,1228.5898709678847,0.916993602054401,13.685751755981668,4,1,0,5.314018432198987,Low
193.60550691775882,719.1598917930859,16.619448424641813,15.26213561814428,2,2,0,8.546750853779002,Medium
154.24848412819887,773.6931565625391,15.905993068304692,24.922721583979847,3,4,0,7.9660568186509,Medium
316.9898835938498,845.3322768802134,9.398546049762032,46.11968281243318,1,2,0,12.888341347237942,Medium
184.09724222392825,226.31469478366733,9.940556166192174,23.987392498036776,1,3,0,6.0385391386152305,Medium
48.38671006147,382.0165386624614,3.811339849970248,48.36050830375378,3,1,0,0.9901851858391808,Low
63.41292154965508,1596.3880886769418,14.750113599803472,31.912411583817693,1,3,0,4.9201810121604215,Medium
481.1393439520097,868.2308311181345,8.974800691058276,14.11494410221164,4,4,0,17.244715643892835,Medium
454.74744190026547,487.6949601811132,0.6098003125660172,41.572847605299074,2,3,0,12.05550940009384,Low
351.35503123632105,1246.6258550531888,12.294269216081961,37.01118033055198,1,3,0,24.321787189888532,Medium
136.60563092246218,1667.0762025920715,17.10893285644871,49.267501687055265,3,5,0,11.215063907315912,Medium
484.7423067871233,581.1807499129097,14.924708826223505,56.54776410673894,3,2,1,22.781785431238188,Medium
390.4816974630683,1822.401942593763,4.989566523789716,75.1511572608245,4,2,0,16.17642941898787,Medium
359.8606436337028,2041.960593982608,0.9598515288001317,47.22508296186216,1,4,0,29.921627092412827,Medium
227.4339435611754,1322.3200733809729,16.92632542568725,36.11377341544865,3,3,0,15.295123475955455,Medium
139.75957311335372,1478.3058966016436,16.867129047834627,49.42743053749388,5,5,0,11.063086611571958,Medium
52.71352626598215,134.61565890426073,9.58347575483165,22.106190296606805,2,1,0,1.1801653283170992,Low
451.78818628920163,2081.233362427756,11.561713410087632,20.77984517530791,5,1,0,19.257794918163306,Low
230.60926346763748,875.6167206975774,8.326801092794549,82.10412376811803,4,2,0,6.6972512350173,Low
105.169865573639,2034.1028731890372,7.555776607777656,20.276856570981998,3,3,0,7.153172745379951,Medium
156.448528954573,1282.1710039555287,2.1500718467166067,15.613991720943197,5,5,0,5.786979683361174,Low
291.7136866262385,30.06898147845419,1.7415521704997283,47.207114097780526,5,3,1,6.895418045621644,Low
92.5025275549197,104.02155852508986,4.189178640171375,22.26041583514088,2,3,0,2.2191746393411376,Low
429.02407062572587,1503.31299636043,15.059533435317798,56.150552207575814,5,1,0,16.80353948970326,Low
380.467167268429,1246.616270153614,2.6249814132422395,71.45672576875293,1,3,0,17.48666876426936,Medium
361.1341631957137,77.84071310924207,4.080575734464793,17.582833181920112,1,3,0,9.770112005371711,Low
218.88605468867635,1640.7427154648,9.875053067799735,51.27919702793759,1,3,0,18.288031330798034,Medium
315.5178761477094,1877.6768348108162,3.8723619254089394,19.87428407609324,2,4,0,21.191419916597024,Medium
294.1284946118041,1102.190111717692,2.9377203249201678,26.759000803563655,5,3,1,9.961475563272254,Low
326.6740677696359,1035.3512199788158,10.13969235056332,40.204304386020624,4,1,0,9.721640389280461,Low
46.7999389642451,31.93137725948791,6.6256788779390785,20.817776652993203,4,1,0,1.0113329364412094,Low
210.82466407445176,1734.8963732360464,11.270867145128445,37.60760737548492,1,1,0,13.387638318646733,Medium
25.599016061636778,740.9610255065098,16.419696127356172,28.51371867924597,3,4,0,1.3876309286518547,Medium
249.52545552603686,1935.7046911259363,2.7178763658312177,57.02678520578691,2,5,0,20.699472168573234,Medium
168.28130010472873,833.2720808765556,16.44180587663515,57.12835153698317,3,5,0,11.54873479217001,Medium
76.53947348869322,1251.869845174938,16.244819413612536,20.902731747202857,2,2,0,4.720141112618968,Medium
56.184469022663066,609.345098274534,14.92357650004625,40.86691690260196,2,1,1,2.588581693548186,Medium
295.8840632279675,370.0825214351227,11.363146511509534,63.14467336936413,5,4,0,9.11708815630776,Medium
89.44351942575862,1709.299229371295,11.162639834379853,13.48156743232867,3,1,0,3.639930736678642,Low
462.9344585965146,1102.567243884894,11.505827878857028,28.37643093443614,3,4,0,23.261951954892034,Medium
292.6252641516955,1189.5436737799066,12.428919921920636,39.58821831956775,1,2,0,16.304275630680355,Medium
176.70055324474436,2124.6067785901832,0.29667961073082627,12.959134825545306,4,5,1,15.109712239569987,Medium
297.5031682833013,2120.604208644295,17.245666424891695,22.978169752662446,3,4,0,24.39994027362313,Medium
16.28791615970026,1885.2998253112396,10.540867706380435,93.3469714551207,2,4,0,1.338084374263133,Medium
479.48681055451544,428.9882582277732,14.06638510924359,20.226722483864002,4,3,0,15.424523737227823,Medium
243.7402012867356,1315.5144735774443,6.791073103104536,22.106302567295103,1,5,0,18.409236262535757,Medium
392.45393748889165,1934.3613857490716,0.22314985048432723,46.839435832669736,3,3,0,17.51889755929656,Medium
45.95134996160709,836.3313814586842,9.175223877775991,11.550454145115747,5,4,0,1.534345615003544,Low
245.89587376488936,240.41144173957522,9.129422147686721,28.85518261297169,3,2,0,6.459062453836944,Low
247.89996220548787,1787.8991268830296,7.865807189606132,15.74761952699557,1,3,0,19.810088726699814,Medium
469.22409521261653,1070.244541969534,6.114906974917382,37.555351048091474,2,5,0,24.86496507901484,Medium
288.0053859261573,1250.3760431830092,4.496869580574996,1.0033618634261754,1,2,0,11.466242527760443,Low
239.37725352319214,2161.074565972901,9.49580774094929,33.851011789257505,3,1,0,13.424615415129816,Low
137.15295323048733,1343.7209184770772,6.7550065144828935,40.3837845894413,2,2,0,5.570792621810524,Low
169.12665368456334,946.455060752101,17.458773894896556,23.458545020270186,1,2,0,9.957263414172424,Medium
262.7328392234112,826.5659219068912,3.112691539804766,24.649045861975335,4,3,0,6.9433258255936,Low
222.26117285099812,930.4100579858194,5.753980217287566,21.18919011913662,1,1,0,7.332973675607074,Low
15.69797954076356,278.1100013294979,5.291288476642278,28.564043811287092,2,1,1,0.37782800568305613,Medium
414.0145024762071,1752.5562173503065,9.779565172247226,82.82923327675715,5,2,0,17.65841177079919,Medium
448.59958206068455,1846.2227508477497,8.987044625534661,58.25168852945291,1,3,0,37.483030186981246,Medium
74.42329905431234,639.9857533700314,11.587328377636915,28.542738581227642,2,1,0,2.1344579562873833,Low
279.24789105182947,682.2766281336782,17.10003187033574,22.984742971327062,2,2,0,12.18121977744966,Low
58.74499186204456,1926.0486788098929,5.133979538889613,54.55099709858661,3,2,0,2.7343868226709684,Low
337.7588460547068,72.25537505094289,12.469888246589937,35.806532796578885,2,1,0,9.297514106957399,Low
144.21072300030912,1154.5972274125563,0.45072365409330506,12.66613133962528,5,2,0,3.4135869794154567,Low
331.4142041724914,1030.8130580056722,4.722992509205241,26.054531686454208,1,2,1,16.47827000123762,Medium
364.8623340720069,1524.4763576810424,8.34695510393867,77.057547116502,5,1,0,11.999784817921617,Low
385.4805084992402,376.19390632581076,0.5579061926604203,45.540481731278625,3,4,0,10.34947298413877,Low
58.3317682481688,1476.961014933435,11.1180502899655,23.187310099195173,1,1,0,3.050847457629335,Medium
458.4258633431159,841.2801371672306,12.209590951230748,7.974632687033934,1,3,0,22.098608530574968,Medium
118.955925492966,1368.7982164098196,13.44117086708484,37.41839748380367,1,4,0,10.114752498928928,High
23.51921530720899,107.40712152265151,9.29834108717422,32.04314116161143,2,5,0,0.8278367945979225,Medium
279.6519723487843,1026.5652898622304,10.87100396961528,27.86854676133032,2,3,0,13.151727778985043,Low
188.60653051190718,1158.5069488815711,7.12917452301277,54.97188108018128,4,3,0,6.884201886152682,Medium
415.7459228505445,487.2315582238708,0.7425545851181257,45.93917067980644,2,4,0,12.264174141528757,Medium
405.0844786718294,324.37956611048315,1.7991334039412348,8.255812232804798,4,5,0,10.366315959350997,Low
161.9837519472441,430.873980566817,11.789926635626355,32.17754071909413,2,2,0,5.408727383746523,Medium
476.68520055952376,770.2275501780987,17.919995392543974,10.43569840446017,2,4,0,29.98753957798234,Medium
149.00432987935872,231.04612548483775,0.2844583049393312,21.47942754419811,2,3,0,3.8375943488578512,Low
259.95327896969866,2085.1571546905375,10.03650294287489,9.70071400553836,2,1,0,16.00517837530942,Medium
131.70271983096336,902.8870540608817,13.518157551886041,10.043045314295341,5,4,0,5.147085009790196,Low
468.34156717423684,1783.5537334647129,14.881946904249816,40.78155620555262,2,5,0,39.11312482802822,Medium
86.48086970309899,2144.2293283772856,9.81368822200752,37.93259836173732,2,1,0,5.936932691153379,Medium
27.23075659920285,196.00291040597125,11.158487643313892,30.40936881137868,5,1,0,0.5231371472444575,Low
220.37304470150377,1440.639440098287,12.541049014941962,19.990822484992243,4,5,0,14.811152394324422,Medium
496.22590420763936,1919.6718090958466,15.461392494481752,9.01636705388215,1,3,1,41.59072922696049,High
446.3802467961824,1402.6310660474676,2.2012116696507356,21.5608689424595,5,2,0,12.241341613446842,Low
375.56096963118983,955.2769445591597,16.67127953294754,38.05530332658613,1,4,0,31.402982358002593,Medium
445.9422829848698,959.7464596507054,0.4683132639282601,37.427820863471155,1,2,1,18.17275310993666,Low
447.2560866504423,98.25957149604243,15.051595517239956,75.9953728845047,3,2,0,13.572137371217835,Medium
261.8348883912923,1185.42963781062,1.3813276780745507,68.85452074430195,4,2,0,7.757535522203311,Low
161.38488065624253,2185.9237329953276,3.503307808888601,31.323657164401443,1,3,0,13.689086060894788,Medium
387.14615389493906,2109.982406618816,0.07009463486038703,21.3785606721353,4,1,0,12.891192420906577,Low
332.52232526804175,108.07031887591573,8.014620699648733,16.0963125669123,1,2,0,9.350299797285123,Medium
189.96057579248648,1558.6374679122841,6.018466080913061,7.682575689341341,4,2,0,6.452997378950209,Low
51.76100069045006,677.8474093993092,2.987872406766492,11.539233242099087,1,1,0,1.3806896645669289,Low
374.6608576177679,1988.516354425378,8.119622894470313,38.09594612278473,3,4,0,31.283617692323713,Medium
134.91795538181802,118.3501456462272,7.242675897099309,48.17953477199125,4,1,0,3.066905276429658,Low
468.7225095142207,2060.2055423841557,13.817898588577348,24.944619444922036,2,5,1,39.21005330556724,High
124.28043462781395,1845.6971214573537,16.076345509260584,130.31413774143687,4,1,1,10.134851074470259,High
65.76517654368558,276.1595533106713,11.746210531807474,11.644094755802872,4,2,0,1.8857159417113651,Low
416.40077270182854,150.41705535171224,2.23938699707743,6.929481011658691,4,1,0,7.968908311107946,Low
80.87573672912455,1839.6627082327202,5.317034304777311,128.84299813633945,2,2,0,4.785945237059294,Medium
93.73781253808085,359.55172272458304,16.439729342981035,8.588401633583095,4,4,0,3.64047192329674,Medium
301.69448180281756,1186.0779734873977,1.5972208741420049,24.677448758869925,4,1,0,7.898554704965332,Low
437.9082102145449,2016.3237901755867,7.323405109034876,17.267699768225164,2,3,0,33.20581208170403,Medium
102.23515952871375,1257.036887537525,16.965083146202662,40.15183228257133,4,4,0,6.762491465014439,Medium
158.6102180855469,885.9685972107566,17.11196714645074,23.237217424799933,5,3,0,6.217892065878884,Low
389.8153949293829,990.134999581703,7.401657186880064,48.284998809091476,5,1,0,10.334517598433509,Low
486.05408090017886,157.59543213443882,12.013143985778353,55.74067058243023,4,4,0,15.07993931287156,Medium
252.86688717015946,2131.8800605682854,8.221420770371981,7.60557265363129,4,1,0,10.75168380046416,Low
76.22926376286914,697.2261234767604,13.56228970985415,15.64515156886858,5,1,0,2.4143685511793374,Low
11.898462415559765,432.81241184682136,0.5684639524739732,51.19536071761127,2,3,0,0.5338204832531117,Medium
118.67973484943336,643.5831180120617,2.594828680584452,63.47775748300555,4,2,1,3.3969147746597868,Medium
70.25199780432791,2122.333564863424,11.055578463784787,35.11447671488275,1,1,0,5.648408135889177,Medium
340.44104343836443,225.54359660385526,4.185940723975145,42.29286033833577,2,4,0,10.219320198378544,Medium
65.3070897911229,1910.7206282925754,11.988941386844674,79.22865875067549,5,3,0,3.900362921891379,Medium
255.63331615221333,1563.099689795156,6.32201269430337,23.468945918305884,2,5,0,19.241020461772166,Medium
348.6599056432288,1829.4418105666814,15.959620046300785,34.83345575031139,5,3,0,22.695425609563756,Medium
292.6527215643467,2147.456638002014,14.746668940079756,68.90578851195563,3,3,0,24.27443841942953,Medium
103.88894757172852,1855.8971490267807,8.87108040123808,71.81244879989836,2,5,0,8.434190699107177,Medium
403.04164046022004,2076.573525785719,13.91211156770744,28.72974242003579,1,1,0,33.6639670652594,Medium
359.1265291598218,296.7188598042051,4.8804819522316265,16.078885946299117,3,2,0,8.46759888472986,Low
370.7970819381932,1754.8190720639948,8.896675982613527,28.487961237428117,3,4,1,30.92897598532924,High
69.87358702087006,1209.5730130966842,3.5546769335390067,30.60735822235376,3,2,0,1.9414990321980339,Low
66.25813280692057,1204.8203972740962,15.495951033377889,15.580092592811548,1,5,0,5.471074522348453,Medium
464.1434627482213,1979.6490363787198,14.815217098231468,17.62958791915106,2,2,0,38.8216122738931,Medium
201.80120594334562,2138.5323246498306,16.238694031362023,71.87941877429678,1,3,0,16.937953663474826,High
153.96960243156516,1556.5475442341344,15.79458566203667,43.688804067188435,2,5,0,12.673128608455777,Medium
246.849102449009,1072.8056890484888,17.272732717070905,24.772182075485006,5,2,0,9.006839986996697,Medium
333.1177853179733,1014.9604102260229,4.110052169374667,12.312660429561408,1,5,0,17.09445575838352,Medium
478.0335122382501,862.2243767465363,16.772837234315677,17.807743889362758,4,1,0,15.975545356903247,Low
146.79088230661722,808.2858844684046,10.281837444335958,6.359356166001252,1,2,0,5.809607646871112,Low
462.7801725094534,873.4849148720605,7.604911510526739,35.788386392401456,3,3,0,15.954522639813105,Low
17.305448236196877,215.6620528476057,10.086730127421713,16.995116170559886,5,3,0,0.48435136751300917,Low
279.8230309517782,188.81066586775532,6.1668424197050005,37.86931000574808,2,5,0,9.799299797219492,Medium
318.81768028213713,1720.1162596416395,5.193954125297138,50.83389920200429,1,5,0,26.609168960973236,Medium
57.41921485662288,992.4389065660929,4.343658083595518,38.26965890371865,3,4,0,1.781116135908757,Low
74.46810054663675,2048.8921850272727,1.4837038102282827,22.435117178273483,2,4,0,5.040938488401641,Medium
212.46158806157038,1354.6417987348163,8.938168148649375,14.898877431654089,5,2,0,7.223156451335597,Low
483.28479651087497,96.68364116203506,15.979710162849974,10.727884170385195,5,5,0,15.290934409385207,Low
300.04106385101454,363.40088407210527,11.342735446938924,67.28346219352099,4,4,0,9.916203333343129,Medium
466.84649469210456,468.6871487683565,9.377561389603922,37.080377154692364,4,1,0,11.386363813323674,Low
403.1586532284205,2147.10453316946,7.7146725285164965,23.45747389518521,4,5,0,33.61573102755673,Medium
236.3538927698693,496.775213010564,8.359229273709456,46.273063655631546,4,2,0,6.243043087995149,Low
393.45790737983276,1144.347374307952,3.766992256295117,60.184277831677036,3,3,0,14.194721449269684,Medium
13.82920806860893,2060.8657109756277,14.81284578947575,17.294927271058654,5,3,0,0.9818258893217298,Low
59.026278399038794,2150.280151213299,3.5708933390675046,36.27699923834968,2,5,0,5.174308444695642,Medium
415.5671643669545,535.2657491361272,12.899209621091634,36.81018308449078,1,2,0,16.28654610113437,Medium
399.42445872095504,127.07646337508749,13.679730206930747,77.00039167033403,4,2,1,13.392971984342328,Medium
120.15716727338467,354.8519949323135,10.347642756499216,23.199948638645054,4,1,1,3.31727965502076,Medium
267.7309473465315,158.05608357157664,15.532674749186913,14.435940026917422,5,2,0,6.394280482859584,Low
304.9778312465054,445.37084558129334,5.238906344111701,39.21178224995542,2,1,0,7.841535039059017,Low
434.53078211912555,1259.4819780541432,15.869109982371539,48.96219707667556,3,3,1,36.62169856762149,High
303.53804288266923,2009.138375924499,13.129388272787475,34.150577862293936,3,5,0,25.386484002346275,Medium
209.22292679047177,1191.1371664536612,14.377496899711693,80.49029865261987,2,3,0,14.517479264200674,High
190.22110148655543,1384.657233603996,11.962434771491655,23.142193651741266,4,5,0,11.800311873831316,Medium
215.8116327548874,460.07060850879964,15.23417430581945,34.77313592333665,3,5,0,10.251747663563089,Medium
327.7058576620872,1765.2722930689933,17.875779528917448,8.228389668343508,4,1,0,17.777207928951448,Low
434.4078627174008,1366.7798205421714,7.562931381443495,13.742834582659794,3,3,0,18.722677389971086,Medium
229.67895662776837,1903.8182876401402,14.650482306772266,17.38812642834561,2,3,0,19.437502639473397,Medium
127.68058366092227,2088.4779732726092,13.402435671324604,26.243174084154038,5,2,0,7.271178346203353,Medium
122.14786968380267,778.4236911493712,8.151662982816324,9.595614927946949,3,5,0,5.015846737723432,Medium
374.27706872050595,217.46234760725778,16.685081995185215,45.82044948136807,4,2,0,11.059761872798328,Medium
409.20153789483567,512.5251282585857,7.099666732306705,16.116028104904856,3,1,0,10.004206551991194,Low
57.11264952779186,974.4946131733251,10.178386492972276,115.59616717543796,2,3,1,4.207549116401374,High
37.946634192813185,2081.612160977352,1.906962425837308,16.602837073899337,5,2,0,1.0957506907697296,Low
299.2446635594436,844.7154127740453,4.063953493192792,32.19338656855751,2,2,0,9.16702889892551,Low
77.35575587538565,1700.2856057905067,15.132531069607692,29.27726538411375,5,3,0,4.250492566203033,Medium
413.20877427588897,1198.239188932246,7.137949010919252,12.729792166577107,3,4,0,17.55419804366414,Low
158.61566359241684,418.52311953952886,7.093513609474647,26.321069394286134,1,2,0,4.877177058584212,Low
76.21660682071561,719.2003793185245,4.427658327431164,26.07171462692044,1,2,0,2.37351451656831,Low
460.88038388128786,1443.9583093497447,8.848986017354179,55.77776395350107,5,1,0,14.278517832530971,Low
86.93820275396268,1486.8204004130678,14.504705304311203,40.26284828264933,3,2,0,4.7305811933580175,Medium
145.9364407572781,967.7762480437207,16.112954119927313,45.35475634512206,2,3,0,8.572323209160238,Medium
81.03863062006903,518.44741380341,1.26205977679531,54.95277161831117,5,4,0,1.8668436074424477,Low
62.16758151435071,1593.7567793376345,10.346773162322078,45.86601425207627,4,2,0,2.8698875679305678,Medium
15.468268086537817,388.1432307157182,8.410920622062022,36.05943319312718,4,1,0,0.15,Low
32.42072753630876,2061.939928265976,11.05707330848841,17.255185822417623,4,3,0,1.7785201158425568,Low
91.44752811324709,429.6298022995192,8.050962364348845,34.416672861523054,1,4,0,3.630392595123744,Medium
31.424056650451817,253.94095097489455,7.175606775361472,14.635380332779079,1,1,0,0.8509364075536215,Low
297.61618897493076,1104.8719911565258,8.493852823730808,27.8682515994728,4,3,0,10.589265956554991,Low
341.95369076575565,1152.618123879133,10.475984317615454,25.180957724122774,1,1,0,14.345718521510681,Medium
199.84707613185398,1127.8605542165737,9.017697798571982,26.42716477219365,4,3,0,7.05075233681295,Low
162.40559299126446,971.9351267586701,8.49860011837163,9.688348802081132,1,4,0,8.479713314347563,Low
